Int_ID,intersection_lat,intersection_long
21376,40.8379,-73.8823
21377,40.8379,-73.8636
21378,40.8379,-73.9384
21379,40.8379,-73.8817
21380,40.8379,-73.8717
21381,40.8379,-73.8629
21382,40.838,-73.87
21383,40.838,-73.921
21384,40.8381,-73.8591
21385,40.8381,-73.9466
21386,40.8381,-73.8605
21387,40.8382,-73.9212
21388,40.8382,-73.8367
21389,40.8382,-73.9144
21390,40.8382,-73.8717
21391,40.8382,-73.9012
21392,40.8383,-73.9122
21393,40.8383,-74.2074
21394,40.8383,-73.8211
21395,40.8383,-73.9249
21396,40.8384,-73.8861
21397,40.8384,-73.9416
21398,40.8384,-73.6876
21399,40.8385,-73.9437
21400,40.8385,-73.9379
21401,40.8385,-73.9418
21402,40.8385,-73.8592
21403,40.8385,-73.9398
21404,40.8385,-73.9262
21405,40.8385,-73.8446
21406,40.8386,-73.9459
21407,40.8386,-73.9137
21408,40.8387,-73.9378
21409,40.8387,-73.92
21410,40.8388,-73.9281
21411,40.8388,-73.8598
21412,40.8388,-73.8603
21413,40.8389,-73.9217
21414,40.8389,-73.9164
21415,40.839,-73.8474
21416,40.839,-73.8674
21417,40.8391,-73.8208
21418,40.8392,-73.8887
21419,40.8392,-73.9411
21420,40.8392,-73.9152
21421,40.8392,-73.9435
21422,40.8392,-73.8455
21423,40.8392,-73.9455
21424,40.8392,-73.9413
21425,40.8393,-73.9392
21426,40.8393,-73.9373
21427,40.8393,-73.899
21428,40.8395,-73.9372
21429,40.8395,-73.71
21430,40.8395,-73.8658
21431,40.8395,-73.8584
21432,40.8396,-73.8703
21433,40.8396,-73.8817
21434,40.8397,-73.8539
21435,40.8398,-73.8649
21436,40.8398,-73.8244
21437,40.8398,-73.8294
21438,40.8398,-73.9406
21439,40.8399,-73.9369
21440,40.8399,-73.8902
21441,40.8399,-73.8577
21442,40.8399,-73.8488
21443,40.8399,-73.9388
21444,40.8399,-73.9408
21445,40.84,-73.8683
21446,40.84,-73.8373
21447,40.84,-73.8445
21448,40.8401,-73.8849
21449,40.8401,-73.8888
21450,40.8402,-73.9253
21451,40.8402,-73.8624
21452,40.8402,-73.9265
21453,40.8402,-73.9431
21454,40.8403,-73.9397
21455,40.8403,-73.8517
21456,40.8403,-73.8674
21457,40.8403,-73.8857
21458,40.8404,-73.8321
21459,40.8404,-73.8627
21460,40.8404,-73.9224
21461,40.8405,-73.9384
21462,40.8405,-73.8551
21463,40.8406,-73.9115
21464,40.8406,-73.8541
21465,40.8407,-73.8315
21466,40.8407,-73.8454
21467,40.8407,-73.853
21468,40.8408,-73.8212
21469,40.841,-73.916
21470,40.841,-73.9743
21471,40.8411,-73.936
21472,40.8411,-73.9219
21473,40.8411,-73.9379
21474,40.8411,-73.8645
21475,40.8411,-73.9399
21476,40.8412,-73.818
21477,40.8412,-73.8843
21478,40.8413,-73.9094
21479,40.8413,-73.9136
21480,40.8413,-73.827
21481,40.8414,-73.8765
21482,40.8415,-73.8314
21483,40.8415,-73.8618
21484,40.8415,-73.8807
21485,40.8416,-73.9357
21486,40.8416,-73.849
21487,40.8416,-73.8694
21488,40.8416,-73.8722
21489,40.8416,-73.8932
21490,40.8417,-73.9393
21491,40.8417,-73.9375
21492,40.8417,-73.9123
21493,40.8417,-73.8401
21494,40.8417,-73.8915
21495,40.8417,-73.9356
21496,40.8417,-73.9394
21497,40.8418,-73.9126
21498,40.8419,-73.9224
21499,40.842,-73.837
21500,40.842,-73.6724
21501,40.8421,-73.8975
21502,40.8421,-73.9201
21503,40.8421,-74.2006
21504,40.8421,-73.8821
21505,40.8421,-73.8562
21506,40.8422,-73.9423
21507,40.8422,-73.9275
21508,40.8423,-73.914
21509,40.8423,-73.8552
21510,40.8423,-73.9388
21511,40.8423,-73.8925
21512,40.8423,-73.8291
21513,40.8423,-73.9351
21514,40.8423,-73.6942
21515,40.8423,-73.937
21516,40.8424,-73.9209
21517,40.8424,-73.9393
21518,40.8425,-73.8533
21519,40.8426,-73.8523
21520,40.8426,-73.8287
21521,40.8426,-73.8782
21522,40.8426,-73.906
21523,40.8427,-73.9881
21524,40.8427,-73.8921
21525,40.8428,-73.8509
21526,40.8428,-73.8347
21527,40.8428,-73.942
21528,40.8429,-73.8935
21529,40.8429,-73.9136
21530,40.8429,-73.9384
21531,40.8429,-73.9366
21532,40.843,-73.9086
21533,40.8431,-73.8481
21534,40.8431,-73.9104
21535,40.8431,-73.918
21536,40.8432,-73.9429
21537,40.8432,-73.89
21538,40.8432,-73.9392
21539,40.8433,-73.9192
21540,40.8433,-73.9121
21541,40.8434,-73.9015
21542,40.8434,-73.7139
21543,40.8434,-73.9049
21544,40.8434,-73.9678
21545,40.8434,-73.9416
21546,40.8435,-73.9247
21547,40.8435,-73.8358
21548,40.8435,-73.938
21549,40.8435,-73.8338
21550,40.8435,-73.833
21551,40.8435,-73.8703
21552,40.8436,-73.9361
21553,40.8436,-73.9342
21554,40.8436,-73.9131
21555,40.8436,-73.8948
21556,40.8436,-73.832
21557,40.8437,-74.043
21558,40.8437,-73.913
21559,40.8438,-73.6988
21560,40.8438,-73.9095
21561,40.8438,-73.9017
21562,40.8438,-73.891
21563,40.8439,-73.9115
21564,40.8439,-73.9427
21565,40.8439,-73.8805
21566,40.8439,-73.939
21567,40.844,-73.9411
21568,40.8441,-73.7044
21569,40.8441,-73.9375
21570,40.8441,-73.8638
21571,40.8442,-73.8293
21572,40.8442,-73.9357
21573,40.8442,-73.9337
21574,40.8443,-73.8512
21575,40.8444,-73.9389
21576,40.8444,-73.889
21577,40.8444,-73.8689
21578,40.8444,-73.8356
21579,40.8445,-73.8285
21580,40.8445,-73.8462
21581,40.8446,-73.8853
21582,40.8446,-73.9425
21583,40.8446,-73.8365
21584,40.8447,-73.9387
21585,40.8447,-73.9408
21586,40.8447,-73.9389
21587,40.8447,-74.1507
21588,40.8447,-73.9123
21589,40.8447,-73.8612
21590,40.8447,-73.8275
21591,40.8448,-73.9115
21592,40.8448,-73.8175
21593,40.8448,-73.937
21594,40.8448,-73.9113
21595,40.8448,-74.1622
21596,40.8448,-73.9352
21597,40.8448,-73.9094
21598,40.8449,-73.9205
21599,40.8449,-73.8538
21600,40.8449,-73.8156
21601,40.845,-73.9025
21602,40.845,-73.9267
21603,40.845,-73.9039
21604,40.8451,-73.9057
21605,40.8451,-73.8268
21606,40.8451,-73.9142
21607,40.8452,-73.9173
21608,40.8452,-73.6468
21609,40.8452,-73.8661
21610,40.8452,-74.4321
21611,40.8452,-73.9212
21612,40.8453,-73.8408
21613,40.8453,-73.9244
21614,40.8453,-73.9383
21615,40.8453,-73.8311
21616,40.8453,-73.9183
21617,40.8453,-73.9423
21618,40.8454,-73.8968
21619,40.8454,-73.9405
21620,40.8454,-73.8811
21621,40.8455,-73.9328
21622,40.8456,-73.9108
21623,40.8456,-73.9931
21624,40.8456,-73.8977
21625,40.8457,-73.8522
21626,40.8458,-73.8818
21627,40.8458,-73.7124
21628,40.8458,-73.8165
21629,40.8459,-73.9114
21630,40.8459,-73.9151
21631,40.8459,-73.859
21632,40.8459,-73.9378
21633,40.846,-73.8294
21634,40.8461,-73.9197
21635,40.8461,-73.9093
21636,40.8461,-73.9192
21637,40.8461,-73.9342
21638,40.8461,-73.9323
21639,40.8462,-73.9385
21640,40.8462,-73.9426
21641,40.8462,-73.8212
21642,40.8463,-73.9322
21643,40.8463,-73.8286
21644,40.8463,-73.8221
21645,40.8463,-73.7051
21646,40.8464,-73.8506
21647,40.8464,-73.8561
21648,40.8465,-73.9096
21649,40.8465,-73.9401
21650,40.8466,-73.9373
21651,40.8466,-73.9047
21652,40.8467,-73.8962
21653,40.8467,-73.9754
21654,40.8467,-73.9356
21655,40.8468,-73.9338
21656,40.8468,-73.8553
21657,40.8468,-73.9318
21658,40.8468,-73.9153
21659,40.8468,-73.8325
21660,40.8469,-73.9014
21661,40.8469,-73.8884
21662,40.8469,-73.8689
21663,40.8469,-73.9382
21664,40.8471,-73.8491
21665,40.8471,-73.9139
21666,40.8471,-73.9286
21667,40.8471,-73.8352
21668,40.8471,-73.8544
21669,40.8472,-73.823
21670,40.8472,-73.9213
21671,40.8472,-73.9369
21672,40.8473,-73.8939
21673,40.8473,-73.8677
21674,40.8473,-73.9149
21675,40.8473,-73.9115
21676,40.8473,-73.9037
21677,40.8473,-73.8314
21678,40.8474,-73.9352
21679,40.8474,-73.9046
21680,40.8474,-73.9961
21681,40.8474,-73.9333
21682,40.8474,-73.9314
21683,40.8475,-73.9055
21684,40.8475,-73.8669
21685,40.8475,-73.9351
21686,40.8475,-73.9232
21687,40.8476,-73.938
21688,40.8476,-73.9197
21689,40.8476,-73.9102
21690,40.8476,-73.9162
21691,40.8476,-73.9063
21692,40.8476,-73.935
21693,40.8477,-73.8305
21694,40.8477,-73.9422
21695,40.8477,-73.938
21696,40.8477,-73.9349
21697,40.8477,-73.9176
21698,40.8478,-73.9395
21699,40.8478,-73.8904
21700,40.8479,-73.6495
21701,40.8479,-73.9077
21702,40.8479,-73.9364
21703,40.8479,-73.886
21704,40.8479,-74.0137
21705,40.848,-73.9144
21706,40.848,-73.8297
21707,40.848,-73.6412
21708,40.848,-73.9347
21709,40.848,-73.9363
21710,40.848,-73.9404
21711,40.848,-73.9086
21712,40.848,-73.9328
21713,40.8481,-73.8563
21714,40.8481,-73.697
21715,40.8481,-73.9188
21716,40.8481,-73.9309
21717,40.8482,-73.9413
21718,40.8482,-73.9361
21719,40.8483,-73.9205
21720,40.8483,-73.8464
21721,40.8483,-74.3943
21722,40.8484,-73.9377
21723,40.8484,-73.906
21724,40.8484,-73.8359
21725,40.8484,-73.9192
21726,40.8484,-73.9107
21727,40.8485,-73.9376
21728,40.8485,-73.9359
21729,40.8485,-74.4723
21730,40.8485,-73.8661
21731,40.8486,-73.907
21732,40.8486,-73.9374
21733,40.8486,-73.8612
21734,40.8486,-73.828
21735,40.8486,-73.9342
21736,40.8486,-73.628
21737,40.8486,-73.9668
21738,40.8486,-73.9213
21739,40.8487,-73.9392
21740,40.8487,-73.9305
21741,40.8487,-73.9033
21742,40.8487,-73.9373
21743,40.8488,-73.9149
21744,40.8488,-73.9372
21745,40.8488,-73.8547
21746,40.8488,-73.8617
21747,40.8488,-73.9401
21748,40.8488,-73.9083
21749,40.849,-73.937
21750,40.849,-73.9411
21751,40.8491,-74.1724
21752,40.8491,-73.9095
21753,40.8491,-73.939
21754,40.8491,-73.9355
21755,40.8492,-73.9665
21756,40.8492,-73.9058
21757,40.8492,-73.8692
21758,40.8493,-73.9319
21759,40.8493,-73.9389
21760,40.8493,-73.93
21761,40.8493,-73.8594
21762,40.8494,-73.9058
21763,40.8494,-74.1261
21764,40.8494,-73.9184
21765,40.8495,-73.9399
21766,40.8495,-73.9364
21767,40.8496,-73.943
21768,40.8496,-73.8966
21769,40.8497,-73.908
21770,40.8497,-73.8358
21771,40.8497,-73.9408
21772,40.8498,-73.935
21773,40.8498,-73.8923
21774,40.8499,-73.8899
21775,40.8499,-73.9296
21776,40.8499,-73.9054
21777,40.8499,-73.9333
21778,40.8499,-73.9429
21779,40.8499,-73.9315
21780,40.8499,-73.9431
21781,40.85,-73.9213
21782,40.85,-73.8477
21783,40.85,-73.9142
21784,40.85,-73.9387
21785,40.8501,-73.8578
21786,40.8501,-73.865
21787,40.8501,-73.9065
21788,40.8502,-73.8439
21789,40.8502,-73.9396
21790,40.8502,-73.9357
21791,40.8502,-73.9106
21792,40.8502,-73.946
21793,40.8502,-73.8288
21794,40.8503,-73.9007
21795,40.8503,-73.8277
21796,40.8503,-73.8448
21797,40.8503,-73.9223
21798,40.8503,-73.8657
21799,40.8504,-73.9406
21800,40.8504,-73.857
21801,40.8504,-73.9345
21802,40.8504,-73.9367
21803,40.8505,-73.8993
21804,40.8505,-73.8448
21805,40.8505,-73.9291
21806,40.8505,-73.9329
21807,40.8505,-73.931
21808,40.8505,-73.9006
21809,40.8506,-73.9138
21810,40.8506,-73.863
21811,40.8506,-73.9374
21812,40.8506,-73.8321
21813,40.8507,-73.9275
21814,40.8507,-73.8505
21815,40.8508,-73.9354
21816,40.8508,-73.8893
21817,40.8508,-73.9076
21818,40.8509,-73.8299
21819,40.8509,-73.9383
21820,40.8509,-73.8668
21821,40.851,-73.8274
21822,40.8511,-73.8823
21823,40.8511,-73.8948
21824,40.8511,-73.8473
21825,40.8511,-73.9324
21826,40.8511,-73.9306
21827,40.8512,-73.8611
21828,40.8512,-73.9392
21829,40.8512,-73.9286
21830,40.8512,-73.8443
21831,40.8513,-73.8609
21832,40.8513,-73.9413
21833,40.8513,-73.9412
21834,40.8513,-73.9402
21835,40.8513,-73.8888
21836,40.8514,-73.9159
21837,40.8514,-73.9412
21838,40.8514,-74.1468
21839,40.8514,-73.9351
21840,40.8514,-73.9118
21841,40.8516,-73.8501
21842,40.8516,-73.8601
21843,40.8517,-73.9419
21844,40.8517,-73.9028
21845,40.8518,-73.9301
21846,40.8518,-73.9068
21847,40.8518,-73.9418
21848,40.8518,-73.9126
21849,40.8519,-73.9281
21850,40.8519,-73.9027
21851,40.8519,-73.9369
21852,40.8519,-73.1683
21853,40.8519,-73.8984
21854,40.8519,-73.9108
21855,40.852,-73.8356
21856,40.852,-73.8971
21857,40.852,-73.9102
21858,40.852,-73.9782
21859,40.852,-73.9389
21860,40.8521,-73.9348
21861,40.8521,-73.9207
21862,40.8521,-73.9378
21863,40.8522,-73.882
21864,40.8522,-73.9332
21865,40.8522,-73.9076
21866,40.8523,-73.8529
21867,40.8523,-73.9357
21868,40.8523,-73.9388
21869,40.8524,-73.8649
21870,40.8524,-73.8658
21871,40.8524,-73.9315
21872,40.8524,-73.8668
21873,40.8524,-73.8687
21874,40.8525,-73.9296
21875,40.8525,-73.9277
21876,40.8525,-73.9
21877,40.8525,-73.905
21878,40.8526,-73.9642
21879,40.8526,-73.9215
21880,40.8526,-73.8481
21881,40.8526,-73.9365
21882,40.8526,-73.852
21883,40.8527,-73.9344
21884,40.8528,-73.9188
21885,40.8528,-74.122
21886,40.8529,-73.1501
21887,40.8529,-73.9168
21888,40.8529,-73.9327
21889,40.853,-73.8432
21890,40.853,-73.9182
21891,40.8531,-73.931
21892,40.8531,-73.9601
21893,40.8531,-73.9291
21894,40.8531,-73.9272
21895,40.8531,-73.9017
21896,40.8531,-73.1447
21897,40.8532,-73.9671
21898,40.8532,-73.9342
21899,40.8532,-73.8271
21900,40.8532,-73.8931
21901,40.8533,-74.017
21902,40.8534,-73.9374
21903,40.8535,-73.9064
21904,40.8535,-73.9351
21905,40.8535,-73.8886
21906,40.8535,-73.9384
21907,40.8536,-73.9322
21908,40.8536,-73.8882
21909,40.8536,-73.8827
21910,40.8537,-73.9305
21911,40.8537,-73.8692
21912,40.8537,-73.9268
21913,40.8537,-73.9287
21914,40.8538,-73.9138
21915,40.8538,-73.9364
21916,40.8539,-73.8836
21917,40.8539,-73.8587
21918,40.854,-73.848
21919,40.854,-73.9094
21920,40.854,-73.8338
21921,40.8541,-74.0662
21922,40.8542,-73.9337
21923,40.8542,-73.9318
21924,40.8542,-73.89
21925,40.8542,-73.9156
21926,40.8542,-73.894
21927,40.8543,-73.8579
21928,40.8543,-73.9301
21929,40.8543,-73.9283
21930,40.8544,-73.8687
21931,40.8544,-73.862
21932,40.8544,-73.8629
21933,40.8544,-73.8639
21934,40.8544,-73.8648
21935,40.8545,-73.8658
21936,40.8545,-73.9101
21937,40.8545,-73.8502
21938,40.8545,-73.8667
21939,40.8545,-73.9346
21940,40.8545,-73.8407
21941,40.8545,-73.9325
21942,40.8546,-73.9017
21943,40.8547,-73.8601
21944,40.8547,-73.9708
21945,40.8547,-73.9387
21946,40.8547,-73.8483
21947,40.8548,-73.8882
21948,40.8548,-73.9076
21949,40.8548,-73.903
21950,40.8548,-73.9313
21951,40.8549,-73.4367
21952,40.8549,-73.8862
21953,40.8549,-73.9296
21954,40.8549,-73.936
21955,40.855,-73.8527
21956,40.855,-73.9278
21957,40.855,-73.9393
21958,40.855,-73.8562
21959,40.855,-73.8414
21960,40.8551,-73.9369
21961,40.8551,-73.8982
21962,40.8552,-73.9321
21963,40.8552,-73.8869
21964,40.8552,-73.963
21965,40.8553,-73.9128
21966,40.8554,-73.8774
21967,40.8554,-73.8439
21968,40.8554,-73.9378
21969,40.8554,-74.0132
21970,40.8554,-73.9309
21971,40.8555,-73.938
21972,40.8555,-73.8698
21973,40.8555,-73.9141
21974,40.8555,-73.9292
21975,40.8556,-73.8876
21976,40.8556,-73.9343
21977,40.8556,-73.9273
21978,40.8556,-73.9379
21979,40.8556,-73.8404
21980,40.8557,-73.8286
21981,40.8558,-73.9317
21982,40.8558,-73.8854
21983,40.8558,-74.0825
21984,40.8558,-73.8495
21985,40.8558,-73.8545
21986,40.8558,-73.8587
21987,40.8559,-73.9386
21988,40.856,-73.9121
21989,40.856,-73.8885
21990,40.856,-73.9697
21991,40.856,-73.8347
21992,40.8561,-73.9304
21993,40.8561,-73.8861
21994,40.8561,-73.9064
21995,40.8561,-73.8825
21996,40.8561,-73.8439
21997,40.8562,-73.6179
21998,40.8562,-73.9287
21999,40.8563,-73.8839
22000,40.8564,-73.8892
22001,40.8564,-73.8868
22002,40.8564,-73.8579
22003,40.8565,-73.9328
22004,40.8565,-73.8973
22005,40.8565,-73.9155
22006,40.8566,-73.8369
22007,40.8566,-73.9284
22008,40.8566,-73.9297
22009,40.8566,-73.8666
22010,40.8566,-73.8657
22011,40.8567,-73.8638
22012,40.8567,-73.8846
22013,40.8567,-73.8629
22014,40.8567,-73.9326
22015,40.8567,-73.9028
22016,40.8567,-73.8619
22017,40.8567,-73.9349
22018,40.8568,-73.9337
22019,40.8568,-73.9283
22020,40.8568,-73.8807
22021,40.8568,-73.9315
22022,40.8569,-73.8877
22023,40.8569,-73.8561
22024,40.857,-73.8547
22025,40.857,-73.8853
22026,40.857,-73.8562
22027,40.8571,-73.9069
22028,40.8571,-73.9356
22029,40.8572,-73.9282
22030,40.8572,-73.9274
22031,40.8572,-73.8689
22032,40.8573,-73.8885
22033,40.8574,-73.9366
22034,40.8574,-73.8688
22035,40.8574,-73.886
22036,40.8575,-73.871
22037,40.8575,-73.8913
22038,40.8576,-73.9096
22039,40.8576,-73.6264
22040,40.8577,-73.8828
22041,40.8578,-73.8869
22042,40.8578,-73.9696
22043,40.8578,-73.932
22044,40.8578,-73.8353
22045,40.8579,-73.6324
22046,40.8579,-73.8656
22047,40.858,-73.9309
22048,40.858,-73.9053
22049,40.8581,-73.8465
22050,40.8581,-73.933
22051,40.8581,-73.8957
22052,40.8582,-73.8834
22053,40.8582,-73.8844
22054,40.8582,-73.871
22055,40.8582,-73.8843
22056,40.8583,-73.9318
22057,40.8583,-73.8541
22058,40.8584,-73.893
22059,40.8584,-73.9028
22060,40.8584,-73.8851
22061,40.8584,-73.8985
22062,40.8585,-73.9674
22063,40.8586,-73.8883
22064,40.8586,-73.881
22065,40.8587,-73.8839
22066,40.8587,-73.9049
22067,40.8587,-73.8493
22068,40.8587,-73.8334
22069,40.8587,-73.9301
22070,40.8588,-73.8974
22071,40.8588,-73.8859
22072,40.8589,-73.8709
22073,40.859,-73.9276
22074,40.8591,-74.412
22075,40.8592,-73.9311
22076,40.8592,-73.8987
22077,40.8593,-73.8867
22078,40.8593,-73.9342
22079,40.8593,-73.9313
22080,40.8593,-73.9012
22081,40.8594,-73.9068
22082,40.8594,-73.8854
22083,40.8595,-73.843
22084,40.8595,-73.928
22085,40.8596,-73.8674
22086,40.8596,-73.8665
22087,40.8596,-73.8874
22088,40.8596,-73.9078
22089,40.8596,-73.8646
22090,40.8596,-73.9133
22091,40.8596,-73.9053
22092,40.8597,-73.8455
22093,40.8598,-73.8474
22094,40.8598,-73.8512
22095,40.8598,-73.8483
22096,40.8598,-73.9779
22097,40.8599,-74.0696
22098,40.8599,-73.9198
22099,40.86,-73.9008
22100,40.86,-73.9041
22101,40.86,-73.8969
22102,40.86,-73.9086
22103,40.8601,-73.8867
22104,40.8603,-73.8246
22105,40.8603,-73.9094
22106,40.8604,-73.8889
22107,40.8605,-73.8807
22108,40.8606,-73.9057
22109,40.8606,-73.9308
22110,40.8607,-73.9273
22111,40.8607,-73.8343
22112,40.8607,-73.8954
22113,40.8608,-73.9216
22114,40.8609,-73.8409
22115,40.8609,-73.9288
22116,40.8609,-73.7083
22117,40.8609,-73.9035
22118,40.8609,-73.8226
22119,40.8609,-73.8454
22120,40.861,-73.9265
22121,40.861,-73.8473
22122,40.861,-73.9594
22123,40.861,-73.8492
22124,40.861,-73.8502
22125,40.8611,-73.8902
22126,40.8612,-73.8588
22127,40.8612,-73.9728
22128,40.8613,-73.9257
22129,40.8613,-73.9212
22130,40.8614,-73.8694
22131,40.8614,-73.9246
22132,40.8614,-73.8706
22133,40.8616,-73.8244
22134,40.8617,-73.8914
22135,40.8618,-73.9118
22136,40.8618,-73.8987
22137,40.8618,-73.9185
22138,40.8618,-73.9129
22139,40.862,-73.93
22140,40.8621,-74.0655
22141,40.8622,-73.8996
22142,40.8622,-73.9297
22143,40.8624,-73.8941
22144,40.8625,-73.9225
22145,40.8625,-73.8258
22146,40.8626,-73.8352
22147,40.8626,-73.9254
22148,40.8626,-73.8361
22149,40.8626,-73.8371
22150,40.8626,-73.9203
22151,40.8626,-73.9286
22152,40.8626,-73.6296
22153,40.8627,-73.838
22154,40.8627,-73.909
22155,40.8627,-73.8389
22156,40.8627,-73.8931
22157,40.8627,-73.9023
22158,40.8627,-73.9033
22159,40.8628,-73.826
22160,40.8628,-73.9062
22161,40.8628,-73.8463
22162,40.8628,-73.898
22163,40.8629,-73.8502
22164,40.8629,-73.8511
22165,40.8629,-73.9278
22166,40.863,-73.8539
22167,40.863,-73.9839
22168,40.863,-73.9206
22169,40.8631,-73.8895
22170,40.8632,-73.9198
22171,40.8632,-73.8645
22172,40.8632,-73.9207
22173,40.8632,-73.8664
22174,40.8632,-73.8684
22175,40.8632,-73.9269
22176,40.8632,-73.8694
22177,40.8633,-73.8705
22178,40.8633,-73.9604
22179,40.8634,-73.9231
22180,40.8634,-73.93
22181,40.8634,-73.9196
22182,40.8636,-73.9075
22183,40.8636,-73.8434
22184,40.8636,-73.9282
22185,40.8636,-74.1136
22186,40.8637,-73.8975
22187,40.8638,-73.9194
22188,40.8638,-73.9003
22189,40.8639,-73.8222
22190,40.8639,-73.8645
22191,40.864,-73.8946
22192,40.8641,-73.8226
22193,40.8641,-73.9212
22194,40.8641,-73.8913
22195,40.8641,-74.5686
22196,40.8642,-73.9012
22197,40.8643,-73.8587
22198,40.8643,-73.8881
22199,40.8644,-73.9238
22200,40.8644,-73.9068
22201,40.8644,-73.8942
22202,40.8645,-73.9266
22203,40.8646,-73.4765
22204,40.8646,-73.8921
22205,40.8647,-73.9289
22206,40.8647,-73.8968
22207,40.8648,-73.8889
22208,40.8648,-73.9194
22209,40.8649,-73.8215
22210,40.865,-73.8928
22211,40.8651,-73.9281
22212,40.8651,-73.9219
22213,40.8652,-73.8434
22214,40.8652,-73.8444
22215,40.8652,-73.8453
22216,40.8653,-73.8472
22217,40.8653,-73.8481
22218,40.8653,-73.8901
22219,40.8653,-73.9033
22220,40.8653,-73.851
22221,40.8654,-73.9244
22222,40.8654,-73.8934
22223,40.8654,-73.8538
22224,40.8654,-73.8548
22225,40.8655,-73.8654
22226,40.8655,-73.9273
22227,40.8656,-73.8616
22228,40.8656,-73.9698
22229,40.8656,-73.9181
22230,40.8656,-73.8989
22231,40.8658,-73.92
22232,40.8659,-73.8719
22233,40.8659,-73.9044
22234,40.8659,-73.8876
22235,40.8659,-73.8859
22236,40.8659,-73.9299
22237,40.866,-73.9259
22238,40.8661,-73.9225
22239,40.8661,-73.823
22240,40.8662,-73.9281
22241,40.8662,-73.8945
22242,40.8663,-73.9186
22243,40.8663,-73.9006
22244,40.8663,-73.925
22245,40.8664,-73.8851
22246,40.8664,-73.9305
22247,40.8666,-73.8673
22248,40.8666,-73.8683
22249,40.8666,-73.8692
22250,40.8666,-73.8904
22251,40.8666,-73.9012
22252,40.8666,-73.8704
22253,40.8667,-73.8954
22254,40.8667,-73.9287
22255,40.8668,-73.9206
22256,40.8668,-73.8844
22257,40.8669,-73.931
22258,40.867,-73.9021
22259,40.867,-73.9231
22260,40.867,-73.917
22261,40.867,-73.8911
22262,40.867,-73.8963
22263,40.8671,-73.9268
22264,40.8671,-73.9255
22265,40.8672,-73.8897
22266,40.8673,-73.9192
22267,40.8674,-73.8918
22268,40.8675,-73.8428
22269,40.8675,-73.8462
22270,40.8675,-74.1914
22271,40.8676,-73.85
22272,40.8676,-73.9184
22273,40.8677,-73.8547
22274,40.8677,-73.8557
22275,40.8677,-73.9212
22276,40.8677,-73.937
22277,40.8677,-73.8828
22278,40.8677,-73.8595
22279,40.8678,-73.9259
22280,40.8678,-73.8815
22281,40.8678,-73.8625
22282,40.8678,-73.9236
22283,40.8679,-73.8891
22284,40.8679,-73.8692
22285,40.8679,-73.8932
22286,40.868,-73.927
22287,40.868,-73.8877
22288,40.868,-73.8913
22289,40.868,-73.9
22290,40.8681,-73.9198
22291,40.8682,-73.879
22292,40.8682,-73.6314
22293,40.8683,-73.9161
22294,40.8683,-73.9011
22295,40.8684,-73.8898
22296,40.8684,-73.8215
22297,40.8685,-73.9079
22298,40.8685,-73.924
22299,40.8685,-73.9186
22300,40.8685,-73.9217
22301,40.8685,-73.8883
22302,40.8686,-73.8586
22303,40.8687,-73.6387
22304,40.8687,-73.9234
22305,40.8687,-73.9024
22306,40.8687,-73.8847
22307,40.8687,-73.895
22308,40.8688,-73.8905
22309,40.8689,-73.9176
22310,40.869,-73.9203
22311,40.8691,-73.8436
22312,40.8691,-73.9004
22313,40.8691,-73.8958
22314,40.8691,-73.9221
22315,40.8693,-73.9825
22316,40.8693,-73.9013
22317,40.8693,-73.9167
22318,40.8694,-73.8576
22319,40.8695,-74.1315
22320,40.8696,-73.9063
22321,40.8696,-73.9163
22322,40.8696,-73.9037
22323,40.8696,-73.8624
22324,40.8697,-73.8989
22325,40.8697,-73.8643
22326,40.8697,-73.9528
22327,40.8697,-73.8705
22328,40.8697,-73.8653
22329,40.8697,-73.8693
22330,40.8697,-73.8672
22331,40.8697,-73.8665
22332,40.8697,-73.9567
22333,40.8698,-73.8416
22334,40.8698,-73.8449
22335,40.8698,-73.847
22336,40.8699,-73.5051
22337,40.87,-73.8407
22338,40.87,-73.8926
22339,40.8701,-73.8324
22340,40.8701,-73.8908
22341,40.8701,-73.917
22342,40.8702,-73.9006
22343,40.8702,-73.8911
22344,40.8703,-73.8309
22345,40.8703,-73.8399
22346,40.8703,-73.9044
22347,40.8704,-73.9015
22348,40.8704,-73.882
22349,40.8705,-73.8259
22350,40.8705,-73.88
22351,40.8705,-73.9059
22352,40.8706,-73.8464
22353,40.8706,-73.8391
22354,40.8706,-73.9026
22355,40.8707,-73.9584
22356,40.8707,-73.8919
22357,40.8709,-74.0634
22358,40.8709,-73.9179
22359,40.871,-73.9193
22360,40.871,-73.8939
22361,40.871,-73.8283
22362,40.871,-73.9157
22363,40.8711,-74.0038
22364,40.8712,-73.8518
22365,40.8712,-73.8527
22366,40.8713,-73.8576
22367,40.8713,-73.8802
22368,40.8713,-73.887
22369,40.8713,-73.8499
22370,40.8714,-73.8633
22371,40.8714,-73.8838
22372,40.8714,-73.8885
22373,40.8714,-73.8305
22374,40.8715,-73.8683
22375,40.8715,-73.9186
22376,40.8715,-73.8694
22377,40.8715,-73.8706
22378,40.8716,-73.917
22379,40.8716,-73.9151
22380,40.8716,-73.8888
22381,40.8716,-73.8358
22382,40.8717,-74.3699
22383,40.8717,-73.8486
22384,40.8717,-74.0069
22385,40.8718,-73.891
22386,40.8719,-73.8349
22387,40.8719,-73.8478
