id,latitude,longitude,distance,duration
8314,40.6545572,-74.3044994,61459.4,3652.1
8315,40.6502919,-74.3035315,59174.6,3547.1
8316,40.634307,-74.3034851,59367.7,3516.1
8317,40.676378,-74.210024,56903.9,3200.7
8318,40.6547461,-74.3029786,61024.9,3652.8
8319,40.7103114,-74.3523208,78625.4,4054.8
8320,40.6804267,-74.2684578,62503.7,3594
8321,40.7110169,-74.3105943,77742.9,3919.4
8322,40.662211,-74.319608,63147.5,3820.5
8323,40.614011,-74.270171,55946.7,3157.6
8324,40.6580158,-74.2905728,60120.7,3486.2
8325,40.661849,-74.211245,51235.7,3043.9
8326,40.6618888,-74.2113801,50870.3,3007.5
8327,40.601701,-74.2785794,57156.2,3260
8328,40.6834419,-74.2609068,68588.1,3785.3
8329,40.689304,-74.246943,67566.2,3653.8
8330,40.6726743,-74.3202948,65612.5,3865.7
8331,40.7196467,-74.2769354,69877.1,3725.9
8332,40.657725,-74.302404,61387.2,3649
8333,40.660291,-74.211636,50691,2959.1
8334,40.6750142,-74.1912366,54955.6,3012
8335,40.593224,-74.290819,58207.7,3392.3
8336,40.714878,-74.353369,77800.2,3912.1
8337,40.6531884,-74.3259769,63365.3,3881.1
8338,40.7133473,-74.3579405,78248.7,3994.4
8339,40.715605,-74.35658,78082.7,3947.7
8340,40.7181536,-74.3562309,77837.6,3920.2
8341,40.7191263,-74.3562095,77946.1,3949.9
8342,40.705721,-74.225228,64195.1,3500.7
8343,40.5996057,-74.2902126,58784.7,3432
8344,40.5944028,-74.2907459,58278.5,3401
8345,40.6065284,-74.2881606,57518.4,3345.9
8346,40.676689,-74.211979,57072.4,3238.4
8347,40.681441,-74.208523,58363.5,3264
8348,40.68385,-74.206766,58057.3,3204.1
8349,40.7124571,-74.348785,77325.7,3865.8
8350,40.7162518,-74.3593701,78328.7,3990.7
8351,40.655509,-74.308795,61700.7,3680.5
8352,40.6686696,-74.2264191,52649.9,3287
8353,40.654368,-74.305654,61522,3670.3
8354,40.655142,-74.299983,61143.7,3596.4
8355,40.6491692,-74.3430007,63173.6,3772.6
8356,40.7119528,-74.3489379,77722.7,3933.8
8357,40.7112265,-74.3543027,78635.6,4046.3
8358,40.6762837,-74.2274442,53195.7,3340
8359,40.682743,-74.235572,54189.1,3435.8
8360,40.687113,-74.242054,54925.1,3515.9
8361,40.6958485,-74.2671372,66616.6,3547.5
8362,40.7046732,-74.2950789,71362.2,3912.4
8363,40.7097508,-74.3064259,71941.9,3891.6
8364,40.7104238,-74.3080009,71674.9,3856.1
8365,40.7110948,-74.3110307,71921.1,3887.3
8366,40.7170521,-74.3255329,76499.3,3846.1
8367,40.6675879,-74.3503272,65523,4033.9
8368,40.6715704,-74.3576172,77276.5,4181.4
8369,40.6636795,-74.2227285,55401.3,3278.6
8370,40.6484333,-74.3494414,63948.5,3876.4
8371,40.6480656,-74.3520382,63969,3918.3
8372,40.653568,-74.311515,60470.5,3741.2
8373,40.6518492,-74.3221755,63382.5,3862.9
8374,40.6514853,-74.3249128,63148.1,3830.7
8375,40.6227014,-74.2470158,52876.8,2854.3
8376,40.6225507,-74.2468495,53730.5,2945.5
8377,40.663947,-74.210966,51728.8,3175.2
8378,40.664009,-74.211107,51715,3171.7
8379,40.664174,-74.211425,51682.5,3167.8
8380,40.701924,-74.320072,73745.1,4035.7
8381,40.7200098,-74.2877089,69693.6,3684.5
8382,40.6446602,-74.2086506,48935.1,2675.3
8383,40.6442474,-74.20916,48610.6,2642.1
8384,40.6269687,-74.3213881,60362.3,3600.1
8385,40.6066796,-74.261577,55575.6,3083.2
8386,40.651237,-74.296606,58561.5,3449.7
8387,40.6477328,-74.2932189,58078.1,3402
8388,40.6822811,-74.214274,57798.9,3345.1
8389,40.681726,-74.21743,57109.1,3309.1
8390,40.6536002,-74.3229186,62921.7,3791
8391,40.6004373,-74.2956302,59251.4,3477.6
8392,40.71121,-74.2814038,69598.8,3641
8393,40.715487,-74.28193,68950.1,3589.4
8394,40.7184388,-74.2842799,69773.9,3727.5
8395,40.7189867,-74.3587421,79811,4000.3
8396,40.7180006,-74.3587023,78046.7,3970.8
8397,40.671166,-74.21495,52091.1,3261
8398,40.621986,-74.304347,58699,3440.2
8399,40.626009,-74.316977,59946.1,3541.7
8400,40.669244,-74.215814,51822,3190.4
8401,40.6662689,-74.2297109,52284,3268.8
8402,40.6988945,-74.2319519,64489.9,3602.8
8403,40.6528709,-74.3471901,63772,3879.3
8404,40.6603057,-74.306532,61650.9,3656.4
8405,40.673288,-74.32936,73790.1,4056.1
8406,40.6787957,-74.3313341,73055.6,3988.8
8407,40.7180515,-74.3575479,77949.2,3951.2
8408,40.664134,-74.233905,52403.7,3283.9
8409,40.688968,-74.240524,67165,3605.2
8410,40.6948285,-74.2252099,63761.6,3499.4
8411,40.6557555,-74.3053869,61409.5,3643.1
8412,40.649896,-74.3500785,63829.1,3871.5
8413,40.672449,-74.258767,56309,3739.4
8414,40.715164,-74.269173,68213.8,3807.7
8415,40.668802,-74.232459,52439.7,3293.3
8416,40.707908,-74.228975,65070.2,3611.5
8417,40.6099491,-74.2699369,55826.1,3112.4
8418,40.6265205,-74.2432661,52362,2816.8
8419,40.6515871,-74.3084077,60088.6,3683.1
8420,40.652811,-74.236081,53446.3,2963.5
8421,40.7037189,-74.2339496,64891.2,3497.8
8422,40.6671147,-74.1716036,55065.7,3004.2
8423,40.650211,-74.3478699,64115.6,3900.1
8424,40.6517794,-74.3482475,63948.9,3919.3
8425,40.6274651,-74.2423703,52491.4,2835.4
8426,40.6524642,-74.3476015,63911.4,3910.2
8427,40.650545,-74.3453876,64328.4,3930.6
8428,40.674946,-74.204649,56423,3118.2
8429,40.655741,-74.304304,61317.7,3622.8
8430,40.656138,-74.302881,61185.3,3598.3
8431,40.6957408,-74.2671789,67650.4,3650.5
8432,40.6506682,-74.3494035,63791.4,3883.8
8433,40.715734,-74.2684738,70403.2,3802.9
8434,40.7447441,-73.8359286,14008.3,991.1
8435,40.7275281,-74.3449904,76781.9,3749.3
8436,40.7199182,-74.3319503,75670.6,3704.9
8437,40.8282791,-73.9314317,30396.4,1978.3
8438,40.6982875,-73.9913314,30726.3,2604.5
8439,40.7477566,-74.0076956,30303.9,2741.3
8440,40.7485897,-74.0078427,30288.8,2718.2
8441,40.7480596,-74.0078318,30347.9,2727.3
8442,40.7487054,-74.0076805,30409.9,2754
8443,40.7447675,-74.0084362,30346.9,2752.8
8444,40.7494817,-74.0063483,29782.5,2648
8445,40.7495415,-74.0065691,29779.2,2639.6
8446,40.7481843,-74.0076496,30351.5,2747.3
8447,40.7489204,-74.0070372,29858.8,2657.6
8448,40.7503864,-74.0084826,30079.7,2692.1
8449,40.7441719,-74.008536,30413.7,2763.7
8450,40.7392972,-74.0098512,31361.1,3078.6
8451,40.7430653,-74.0087517,30306,2785.5
8452,40.7424335,-74.0081011,30680,2812.4
8453,40.7393286,-74.0100471,30970.7,2812.1
8454,40.7385169,-74.0101186,30713.3,2831.3
8455,40.7388125,-74.0099059,30674.7,2828.1
8456,40.749279,-74.0079456,30375.5,2746.6
8457,40.7493779,-74.0082324,30194.8,2706.5
8458,40.746892,-74.0080401,30108.3,2716.6
8459,40.7291341,-74.0107672,37445,2798.5
8460,40.7098348,-74.0150379,36511.8,2701.8
8461,40.7111302,-74.0146457,45527,3043.1
8462,40.715273,-74.0135528,35893.8,2631.8
8463,40.7203353,-74.0122755,37085.1,2871.7
8464,40.7172418,-74.0130401,37445.1,2872.1
8465,40.7165276,-74.0132223,36027.7,2647.7
8466,40.7048317,-74.0169087,44527.2,2773.2
8467,40.7291525,-74.010942,37698,2907.6
8468,40.7257225,-74.0112014,33258.9,3008.8
8469,40.7223501,-74.0118544,36868.1,2814.7
8470,40.7229994,-74.0117188,33565,3041.5
8471,40.7298427,-74.0106787,32028.5,2921.1
8472,40.7071601,-74.0160121,44257.2,2743.9
8473,40.7077008,-74.0155122,35004.6,2512.4
8474,40.7048817,-74.0164164,35201.5,2582.8
8475,40.7544585,-74.006929,29607.1,2631.4
8476,40.7592527,-74.003431,29937.4,2802.2
8477,40.7614488,-74.0018405,29571.4,2683
8478,40.7570603,-74.005023,29789.3,2664.2
8479,40.7591308,-74.0035123,29526.1,2638.9
8480,40.7583726,-74.0040845,29623.2,2646.8
8481,40.7583437,-74.003779,29649.5,2667.1
8482,40.7592519,-74.0031321,29964.6,2814.4
8483,40.760696,-74.0023839,29586.4,2683.5
8484,40.7601904,-74.0027475,29673.7,2656.9
8485,40.7612953,-74.0019615,29510.8,2669.5
8486,40.7606707,-74.0021036,29724.3,2658.8
8487,40.7600792,-74.0028296,29687.9,2667.7
8488,40.7599821,-74.0025976,29637.1,2638.5
8489,40.7621773,-74.0011633,29624.3,2751.3
8490,40.762719,-74.0004211,44864.9,2956
8491,40.7626072,-74.0002176,29565.9,2677.2
8492,40.7630715,-73.9999071,44806.4,2943.9
8493,40.7629779,-73.9996888,29626.6,2684.9
8494,40.7642391,-73.9987827,44644.6,2922.8
8495,40.7641438,-73.9985627,29712.2,2738.8
8496,40.7644002,-73.998863,44636.3,3066.2
8497,40.7654898,-73.9978582,44485.1,2895.9
8498,40.7654056,-73.9976562,29872.1,2759.7
8499,40.770032,-73.9949325,43922.8,2831.1
8500,40.7667551,-73.9969413,44324.6,2874.1
8501,40.7666679,-73.9967215,30033.3,2777.1
8502,40.7653353,-73.9977084,29863,2764.1
8503,40.7698656,-73.9943576,44101.5,2880.1
8504,40.770639,-73.9942154,44188.7,2891.3
8505,40.6804082,-73.9614152,18262.2,2001.4
8506,40.7487808,-73.9696886,27182.5,2012.4
8507,40.752388,-73.9669869,27648.1,2108.7
8508,40.6707132,-74.1807479,54196.5,2920.2
8509,40.9021769,-73.8167146,33734.8,2029.8
8510,40.899743,-73.7965685,33886.8,1927.1
8511,40.9003892,-73.7952045,33751.4,1908.5
8512,40.9022527,-73.8163502,33467.5,1975.8
8513,40.9007493,-73.7922915,34032.6,1956
8514,40.9343869,-73.8784794,42120.3,2487.1
8515,40.9022326,-73.816474,33456.8,1965.7
8516,40.9152365,-73.7812407,35869.5,1998.2
8517,40.9035146,-73.8132144,33104.1,1895.9
8518,40.9068261,-73.8148668,33620.2,2005
8519,40.9004199,-73.795136,33788.4,1919.7
8520,40.9343267,-73.8783813,41942,2473.3
8521,40.899713,-73.7966424,33893.8,1929.9
8522,40.9146473,-73.8040878,35252.9,2165.3
8523,40.8954058,-73.8073357,33070.4,1965
8524,40.8954707,-73.8071793,32476.2,1884.2
8525,40.8973148,-73.8018992,32968.1,1946.4
8526,40.8998889,-73.8305599,35273.4,2270
8527,40.9470591,-73.8320288,41235.8,2580.9
8528,40.9530728,-73.7376816,41897.5,2329.1
8529,40.9105965,-73.8100202,35153.8,2128.9
8530,40.8991559,-73.8080908,33009.9,1947.5
8531,40.9044782,-73.8090393,33617.1,1999.9
8532,40.8926069,-73.8309283,33422.5,2087
8533,40.8968703,-73.8253048,32918.5,2017.5
8534,40.9392696,-73.885993,43097,2621.3
8535,40.934075,-73.892281,43466.4,2649.5
8536,40.9325344,-73.8948477,43731.5,2672.8
8537,40.931874,-73.895954,44373.2,2746.8
8538,40.931711,-73.898918,44369.6,2784.1
8539,40.931838,-73.898972,44096.1,2708
8540,40.932007,-73.89608,43838.6,2680.2
8541,40.9326872,-73.8949016,43713.9,2663.8
8542,40.9341445,-73.8924475,43450.4,2637.7
8543,40.9392827,-73.8861197,43860.7,2710.7
8544,40.9153688,-73.8000576,35776.7,2255.4
8545,40.9151948,-73.7947198,37820.7,2233
8546,40.9233161,-73.8574471,41045.9,2469.7
8547,40.911312,-73.7889148,37039,2175.6
8548,40.9053847,-73.7870611,34623.3,2049.9
8549,40.949907,-73.733444,42183.8,2364.5
8550,40.9454542,-73.7363155,42022.2,2311.2
8551,40.9486563,-73.738941,41603.3,2264.3
8552,40.9047685,-73.7877265,34534.8,2036.2
8553,40.9079399,-73.7910305,35003.2,2092.3
8554,40.9083189,-73.791079,35045.5,2101.4
8555,40.9128007,-73.7935559,37534.6,2191
8556,40.914036,-73.794152,37682.7,2205.4
8557,40.9149753,-73.7946129,36038.6,2246.9
8558,40.9162231,-73.7953417,35886.7,2210.7
8559,40.952559,-73.726496,43178.2,2439.1
8560,40.9018828,-73.8181919,33916.6,2048.8
8561,40.9076859,-73.7810159,36942.1,2189.1
8562,40.9071776,-73.7805387,37181.9,2236.6
8563,40.9069397,-73.7803118,37149.3,2231.7
8564,40.9044761,-73.7780006,35642,2179.4
8565,40.9207853,-73.7894001,37282.8,2165.4
8566,40.9353221,-73.8822014,42796.3,2616.6
8567,40.9350896,-73.8808208,42444.4,2562.2
8568,40.9332001,-73.8763938,42344.2,2513.2
8569,40.9331768,-73.8762647,42355.3,2518.1
8570,40.913678,-73.857702,37323.4,2410.5
8571,40.8946047,-73.8236715,32616.6,1976.4
8572,40.9135838,-73.7839746,36132,2021.9
8573,40.9239657,-73.787714,37360,2187.6
8574,40.923713,-73.790492,37832.3,2263.8
8575,40.9237181,-73.7906241,37821.2,2259.1
8576,40.9384233,-73.8347939,39484.3,2569
8577,40.899682,-73.8314986,34004.7,2209.5
8578,40.9039585,-73.8674999,35815.4,2416.5
8579,40.8931767,-73.8205011,32305.7,1917.9
8580,40.9149934,-73.8068719,34884.4,2101.2
8581,40.948694,-73.733008,42519.9,2392.9
8582,40.9443866,-73.738159,42217.4,2342.8
8583,40.9441271,-73.738638,42267,2352.4
8584,40.953764,-73.738547,41901.4,2327.3
8585,40.958985,-73.737393,43024.2,2302
8586,40.957548,-73.737912,42147.4,2369.9
8587,40.956853,-73.738168,42067.1,2359.6
8588,40.9042682,-73.8080212,33705.9,2007.5
8589,40.9230614,-73.7877466,37257.5,2170.2
8590,40.8982267,-73.7902317,34362.6,1999.1
8591,40.9270792,-73.7927407,36836.9,2236.2
8592,40.9467897,-73.7414874,41901,2314.3
8593,40.9071632,-73.8112453,33544.7,1975.5
8594,40.8992699,-73.8333766,34191.9,2201.2
8595,40.8990613,-73.8343142,34223.5,2238.3
8596,40.8982321,-73.8380727,34599.6,2274.9
8597,40.9029575,-73.7897335,34391.1,2032.9
8598,40.8969894,-73.832509,33927.9,2155.6
8599,40.8952663,-73.8318528,33843.2,2163.1
8600,40.9087202,-73.811105,33721.7,2010.3
8601,40.8957866,-73.7793993,36096,2214.9
8602,40.9416593,-73.7480686,42701.3,2385.3
8603,40.9599429,-73.8119891,41350.5,2499.1
8604,40.9145251,-73.8051458,35038.6,2126.2
8605,40.9152419,-73.807724,34807.6,2089.3
8606,40.9154681,-73.8085663,34832.8,2097.7
8607,40.90993,-73.810463,33866.7,2037.2
8608,40.9054327,-73.8120735,33338,1937.1
8609,40.8936108,-73.8216047,32410.3,1932.9
8610,40.915637,-73.785023,36378.2,2071.9
8611,40.9562729,-73.812001,40791.8,2420.3
8612,40.9119371,-73.8797079,41202.1,2596.4
8613,40.906503,-73.7810978,37067.2,2197.7
8614,40.9496971,-73.8262524,41766.4,2522.6
8615,40.9085848,-73.7796509,36809.4,2174.7
8616,40.9085284,-73.7797389,36799.6,2164.6
8617,40.9122837,-73.8091816,34150.3,2081.8
8618,40.9094081,-73.7943729,35055.4,2089.4
8619,40.9512385,-73.8286341,41499.9,2466.8
8620,40.9024937,-73.7905912,34182.3,1970.3
8621,40.9071533,-73.7770735,37259.5,2242.9
8622,40.9061421,-73.7775247,37140.3,2217.1
8623,40.906055,-73.777562,37130.1,2203.5
8624,40.932048,-73.900444,44236,2746.6
8625,40.932155,-73.900436,44224.1,2735
8626,40.932125,-73.9003,44212.1,2728.9
8627,40.932018,-73.900308,44247.9,2754.9
8628,40.9207532,-73.7896057,37300.5,2174.9
8629,40.9017431,-73.7921206,34028.8,1950.7
8630,40.902609,-73.798568,34611.9,2021.8
8631,40.9122625,-73.7814658,36613,2118.1
8632,40.903958,-73.788512,35076.6,2094.8
8633,40.9097553,-73.7926375,35207.8,2131.1
8634,40.9007959,-73.7923229,34095.7,1983.9
8635,40.9250505,-73.7882771,37489.6,2198.7
8636,40.9252021,-73.7883518,37507.6,2204.4
8637,40.9014764,-73.7927574,34132.4,2005.3
8638,40.8917235,-73.8273781,32859.2,2131.2
8639,40.9100384,-73.7964171,35314.4,2144.5
8640,40.9000462,-73.7916708,34126.8,1966.7
8641,40.9076976,-73.8162995,33774.8,2025.2
8642,40.914065,-73.808297,34770.9,2083.3
8643,40.9090811,-73.796111,35206,2125.1
8644,40.6828302,-73.685833,13525.1,843.1
8645,40.6280607,-73.7396808,8925.6,599.4
8646,40.75907,-73.7010187,23027.6,1391.3
8647,40.7739576,-73.6708136,23735.7,1437.5
8648,40.6824703,-73.6886983,13280.1,804.6
8649,40.7590944,-73.7011636,20308.1,1255.6
8650,40.647938,-73.7012729,11585.9,1017.7
8651,40.724839,-73.68489,17649.3,1382
8652,40.724849,-73.687508,17428.7,1359.6
8653,40.725102,-73.687438,17141.5,1328
8654,40.6571054,-73.6715087,13496.3,1074.4
8655,40.657749,-73.674059,12972.6,997.2
8656,40.661863,-73.687967,12461.1,1026.2
8657,40.5860156,-73.6891664,18291.8,1438.7
8658,40.6227677,-73.7428042,9638,666.5
8659,40.6111043,-73.7346039,11592.9,872.4
8660,40.6390164,-73.7007504,12148.7,1061.3
8661,40.640305,-73.699396,12733,1154.8
8662,40.64138,-73.698179,13764.3,1168.5
8663,40.644543,-73.693781,12806.5,1025
8664,40.645347,-73.692435,12661.9,1008.9
8665,40.6469695,-73.6903191,12415.5,993.4
8666,40.5860179,-73.6869194,19040.4,1555
8667,40.663482,-73.703814,10398.9,808.2
8668,40.6545776,-73.709304,10595.4,808.2
8669,40.643416,-73.7344973,10952.6,955
8670,40.731542,-73.689986,17124.7,1217.5
8671,40.807658,-73.720112,27115.7,1824
8672,40.6498962,-73.7012587,11368.1,986.4
8673,40.6642762,-73.7162086,10136.1,817.4
8674,40.664748,-73.698014,15369.3,999.7
8675,40.651679,-73.692751,12179.1,958.3
8676,40.5860122,-73.6925594,18005.1,1394.4
8677,40.657184,-73.709513,10536.5,835.8
8678,40.5860041,-73.7005404,17066.3,1358.7
8679,40.6230037,-73.7409833,9622.4,671.3
8680,40.623419,-73.738025,9763.4,682.5
8681,40.623436,-73.73791,9619.8,697.9
8682,40.5860076,-73.6970774,17626.4,1348.9
8683,40.6389653,-73.7013113,13707.9,1137.7
8684,40.617045,-73.730742,10258.9,769.2
8685,40.626392,-73.736425,9112.9,632.3
8686,40.627713,-73.736959,9465.9,701.3
8687,40.630401,-73.7381342,8642.7,577.8
8688,40.662849,-73.691064,11983.9,1017.4
8689,40.684789,-73.685727,13743.3,884.2
8690,40.680805,-73.685411,13721.4,862.1
8691,40.677094,-73.683595,14325.9,958.1
8692,40.6569337,-73.6772422,12670.1,969.8
8693,40.832509,-73.699107,32161.5,2138
8694,40.5860111,-73.6936455,17907,1385.1
8695,40.665199,-73.699682,11211.1,929.6
8696,40.6644001,-73.7085123,10824.5,871.3
8697,40.5860133,-73.6914274,18102.4,1419.1
8698,40.5860139,-73.6948303,17819.3,1379.9
8699,40.631211,-73.728551,9674.2,697.9
8700,40.664324,-73.696467,11499.3,965.3
8701,40.66391,-73.694938,11636.3,979.6
8702,40.663563,-73.693616,15805.2,1064.2
8703,40.5860064,-73.6982084,17528.7,1347.5
8704,40.666431,-73.70381,10836.5,885.8
8705,40.6574084,-73.67709,13149.4,1055.5
8706,40.648537,-73.707374,10741,883
8707,40.6549886,-73.6717714,13036.1,1006
8708,40.830762,-73.686815,31180,1987.5
8709,40.626187,-73.73008,9875.9,727.6
8710,40.626282,-73.729845,9898.4,729.4
8711,40.6267576,-73.7279136,10531.1,845.4
8712,40.638851,-73.702618,12657.2,1014.8
8713,40.7431353,-73.6936557,17854.9,1237.9
8714,40.5860145,-73.6902964,17808,1416.5
8715,40.5860053,-73.699328,16729.1,1178.7
8716,40.660833,-73.709199,9895.1,736.8
8717,40.6544171,-73.709278,10998.9,912.7
8718,40.649986,-73.708422,10557.1,859.4
8719,40.6418307,-73.7030834,11807.7,1039.7
8720,40.7955568,-73.6763845,28074.5,1684.6
8721,40.5860088,-73.6959313,17333.5,1338.3
8722,40.7868002,-73.7266178,22782.3,1609
8723,40.797392,-73.696051,27604.5,1717.2
8724,40.5860168,-73.6880374,17682.9,1322.1
8725,40.678078,-73.726011,9059.7,684.4
8726,40.629288,-73.734529,9126.1,642.5
8727,40.619487,-73.726815,10705.9,875
8728,40.6207974,-73.7250033,10889.7,907.6
8729,40.621774,-73.723644,11354.3,950.5
8730,40.630692,-73.730178,9525.2,680.9
8731,40.6399897,-73.678382,13933,1219.2
8732,40.660955,-73.67086,16447.6,1120.5
8733,40.629809,-73.732904,9275,656.4
8734,40.641785,-73.671853,14629.3,1235.1
8735,40.658628,-73.6710683,13227.3,1016.1
8736,40.624621,-73.729342,10060.9,757.3
8737,40.792563,-73.698698,26938.8,1592.6
8738,40.731488,-73.690237,17102.7,1213.2
8739,40.739923,-73.6989993,17280.1,1162.3
8740,40.6622185,-73.7088623,9812.3,724.9
8741,40.679489,-74.2801406,62106.3,3552.2
8742,40.7119926,-74.0081225,32412.4,2878.3
8743,40.7141733,-74.0063041,32125.5,2780.6
8744,40.7622617,-73.7854045,25907.8,1586.6
8745,40.7577659,-73.7835541,24217.2,1455.4
8746,40.7638315,-73.8281626,16919.4,1184.2
8747,40.7628221,-73.8318685,16587.1,1107.7
8748,40.7254841,-73.974723,31035.4,2436.1
8749,40.7581155,-73.834246,17794.2,1333.7
8750,40.7583687,-73.8556407,16140.3,1082
8751,40.7582729,-73.8556213,16151.1,1093.2
8752,40.758,-73.8576876,16725.3,1211.9
8753,40.759918,-73.8592684,16646.4,1201
8754,40.7604059,-73.8614131,16889.2,1210.6
8755,40.7457285,-73.939889,23799.3,1839.6
8756,40.7703921,-73.8759762,18809.2,1326.1
8757,40.7703225,-73.875984,18801.5,1316.3
8758,40.7508942,-73.940643,24062.9,1914.5
8759,40.7497198,-73.9361334,23841.7,1885.6
8760,40.7495248,-73.9377196,23775.5,1885.1
8761,40.749772,-73.9378979,23806.9,1895.2
8762,40.7428146,-73.9149736,24775.1,1697.2
8763,40.7449426,-73.9325762,23175.9,1772.2
8764,40.7426771,-73.9150006,24337.6,1806.1
8765,40.7398926,-73.8479087,20140.2,1300.2
8766,40.7402105,-73.895841,23332.3,1668
8767,40.7382668,-73.8855711,18053.8,1509.9
8768,40.7413377,-73.9046351,24813.6,1691.7
8769,40.740748,-73.8996279,24477.7,1650.5
8770,40.7400857,-73.8958445,23346.2,1668.7
8771,40.7381234,-73.8854832,17963.7,1475.6
8772,40.7404428,-73.8958357,23306.5,1654.1
8773,40.7411167,-73.8995533,23460.1,1536.7
8774,40.7414719,-73.9024676,23708.9,1578.1
8775,40.7417087,-73.9045433,23885.8,1609
8776,40.7420544,-73.9074574,24204.3,1695
8777,40.7410361,-73.8995703,19136.8,1604.9
8778,40.7411056,-73.9025651,24989.9,1725.5
8779,40.7411351,-73.902752,24973.9,1721.2
8780,40.7385605,-73.8857039,17936.7,1478.7
8781,40.7365991,-73.877846,17258.1,1408.6
8782,40.7368145,-73.8776355,17228.2,1384.8
8783,40.743364,-73.9510648,25657.3,2034.1
8784,40.7440071,-73.953677,24464.4,1892.9
8785,40.7412903,-73.9543395,24883.8,1903.7
8786,40.7486741,-73.8961121,22419.4,1465.1
8787,40.7355036,-73.8761991,17456.6,1487.3
8788,40.7346398,-73.8747749,16914.8,1358.6
8789,40.7349327,-73.8744634,16881.6,1377
8790,40.7344986,-73.8731039,16799,1376.4
8791,40.7357709,-73.8758598,17038.9,1378.3
8792,40.7348309,-73.8745724,16887.5,1341.8
8793,40.7344314,-73.8733144,16772.4,1330.3
8794,40.7356835,-73.8759725,17186,1481
8795,40.7336343,-73.8701344,16489,1284.9
8796,40.7332634,-73.8703364,16576.9,1318.9
8797,40.7337061,-73.8703652,16510.1,1295.7
8798,40.7329858,-73.8707685,16597.1,1317.6
8799,40.7299512,-73.8624442,14996.3,1385.7
8800,40.7307668,-73.8646781,15046.6,1305.1
8801,40.7301866,-73.8622877,14809.4,1267.5
8802,40.7309875,-73.864548,15019.7,1290.9
8803,40.7302862,-73.862184,14807.3,1307.4
8804,40.7310952,-73.8644817,16392.8,1357
8805,40.7333352,-73.8705773,16555,1310.2
8806,40.7313585,-73.8714121,17009.1,1321.3
8807,40.7666144,-73.8906938,19935.3,1356.9
8808,40.7374789,-73.935054,22818.3,1657
8809,40.7151687,-73.8321678,10897.7,860.4
8810,40.7197629,-73.8396561,11717.2,978.8
8811,40.721152,-73.8427991,13452.6,1116.6
8812,40.7256742,-73.850744,13814.5,1172
8813,40.7267136,-73.85245,13900.4,1174.2
8814,40.71964,-73.839742,11712.1,939
8815,40.7286188,-73.8580556,14412.3,1221
8816,40.7215131,-73.8439236,12121.6,980.9
8817,40.7266121,-73.8525806,13899.5,1174.5
8818,40.7270137,-73.85367,13558.5,1239.8
8819,40.7229761,-73.8472424,13367.3,1089.5
8820,40.7161875,-73.8334986,11057.2,877.9
8821,40.7172124,-73.8348857,11220.5,891.4
8822,40.7278417,-73.8332343,12191.6,943.8
8823,40.7624508,-73.7558147,20269.9,1215
8824,40.6606379,-73.8239591,5389.8,467.3
8825,40.6442288,-73.7984353,2129.5,256.3
8826,40.6439345,-73.7978665,2071.1,227.9
8827,40.7172866,-73.8347446,11219,905.5
8828,40.7215986,-73.8438498,12133,987.5
8829,40.7245143,-73.8495941,13553,1115.9
8830,40.7162765,-73.8333984,11055.3,918.8
8831,40.7152545,-73.8320512,10894.6,893.7
8832,40.7271327,-73.8535456,13575.4,1245.4
8833,40.7220579,-73.8448906,12223.9,1031.6
8834,40.726427,-73.8528229,13632.9,1258.5
8835,40.7243272,-73.8500649,13045.2,1195.6
8836,40.7217549,-73.845125,12248,1013.3
8837,40.7194001,-73.8398948,11741.7,961.7
8838,40.7208209,-73.8430179,12305.3,1125.7
8839,40.721273,-73.8440846,12151.5,1005
8840,40.7149994,-73.8324017,11243.3,929.9
8841,40.716008,-73.8337269,11823.2,1043.9
8842,40.5865297,-73.817677,17828.6,1341.5
8843,40.5841872,-73.8138898,17780.4,1353.2
8844,40.5759339,-73.8479684,25564,1603.7
8845,40.7096039,-74.0015481,33008,2431
8846,40.6920881,-73.988932,30229.8,2632.3
8847,40.6909681,-73.9892198,32569.4,2760
8848,40.6950173,-73.988663,29617.9,2561.1
8849,40.6960997,-73.9886131,29543.4,2517.9
8850,40.7024037,-74.0137608,34239.6,2534.2
8851,40.7439948,-73.8851014,18827,1656.1
8852,40.6405459,-73.7434005,7417.6,456.4
8853,40.6505257,-73.7574946,5776.3,360.5
8854,40.6556672,-73.7689695,4891.2,344.6
8855,40.6364244,-73.7405143,7943.1,500.4
8856,40.630629,-73.7380543,8668.9,580.6
8857,40.5964023,-73.7441197,13027.3,916.8
8858,40.5950159,-73.7532016,13951.7,1038.8
8859,40.5958448,-73.759619,14371,1073
8860,40.5951202,-73.756017,14059.2,1045.1
8861,40.5950355,-73.7539576,13887.8,1024.4
8862,40.5957328,-73.7646285,13798.5,1142.5
8863,40.5960018,-73.7621256,14768.9,1180.1
8864,40.7704354,-73.9177485,22855.8,1626.6
8865,40.7362844,-73.7727863,21672.8,1281.3
8866,40.6106584,-73.7433728,10961.4,774.3
8867,40.6105577,-73.743597,10939.5,759.6
8868,40.6230334,-73.7407762,9523,655.7
8869,40.534972,-74.2995414,63509.7,3251.7
8870,40.5583357,-74.3382061,69780.4,3572.9
8871,40.9154085,-74.0779074,49887.9,3166
8872,40.9189369,-74.0780212,49604.9,3104.3
8873,40.9142136,-74.0750666,49584.6,3100.6
8874,40.9166101,-74.0737064,49290.1,3044.7
